student_id,dept_name,activity_year,grade,matched_keyword,news_origin_year,time_lag,section,context
202510801 ,컴퓨터과학과,2022,1학년,메타버스,2022,0,동아리활동,...사람들이 쉽게 즐길 수 있는 게임이나 입올 기획   제작해보고 싶다는 포부을 밥 우리의 메타버스' 활동에서 교실 및 복도틀 메타비스 환경에서 구현함. 평소 관심 올 갖지 않앗면 학교 시...
202510806 ,컴퓨터과학과,2020,1학년,코로나,2019,1,동아리활동,...자신의 의 견을 설득력 엇게 전달하는 훈련올 함 (사진반: 특기적성동아리) (16시간) 코로나19 영항에 따른 온라인 예술제 활동에서 소설미디 어름 통한 연락과 정보 교환에 적극 참여...
202510806 ,컴퓨터과학과,2020,1학년,코로나,2020,0,동아리활동,...자신의 의 견을 설득력 엇게 전달하는 훈련올 함 (사진반: 특기적성동아리) (16시간) 코로나19 영항에 따른 온라인 예술제 활동에서 소설미디 어름 통한 연락과 정보 교환에 적극 참여...
202510806 ,컴퓨터과학과,2021,2학년,코로나,2019,2,동아리활동,"...밤구. 평소 철학 , 운리학 둥에 관심올 갖고 있는 학생으로 , 관심 분아률 확장 하여 '코로나 대응올 둘러산 운리적 문제들 '올 주제로 시사 이수 주제 밤구률 진행함. 코로나 대응올..."
202510806 ,컴퓨터과학과,2021,2학년,코로나,2020,1,동아리활동,"...밤구. 평소 철학 , 운리학 둥에 관심올 갖고 있는 학생으로 , 관심 분아률 확장 하여 '코로나 대응올 둘러산 운리적 문제들 '올 주제로 시사 이수 주제 밤구률 진행함. 코로나 대응올..."
202510806 ,컴퓨터과학과,2021,2학년,코로나,2021,0,동아리활동,"...밤구. 평소 철학 , 운리학 둥에 관심올 갖고 있는 학생으로 , 관심 분아률 확장 하여 '코로나 대응올 둘러산 운리적 문제들 '올 주제로 시사 이수 주제 밤구률 진행함. 코로나 대응올..."
202510806 ,컴퓨터과학과,2022,3학년,코로나,2020,2,진로활동,...사 고 방법올 토대로 해결 방법올 직절히 활용하여 문제틀 해결하는 능력이 우수함 영어: 코로나로 어려운 상황에서도 온라인 활동올 통해 제공된 과제블 빠짐없이 제출하고 수업 중 진행되는...
202510806 ,컴퓨터과학과,2022,3학년,코로나,2021,1,진로활동,...사 고 방법올 토대로 해결 방법올 직절히 활용하여 문제틀 해결하는 능력이 우수함 영어: 코로나로 어려운 상황에서도 온라인 활동올 통해 제공된 과제블 빠짐없이 제출하고 수업 중 진행되는...
202510808 ,컴퓨터과학과,2022,2학년,코로나,2020,2,진로활동,"...대해 학습 하는 시간올 마련함 (2022.05.27.) . 인터넷중독 예방 교육올 통해 코로나로 인해 심각 해진 청소년 인터넷 중독 , 게임 중독   인터넷 범죄름 해결하기 위한 방법..."
202510808 ,컴퓨터과학과,2022,2학년,코로나,2021,1,진로활동,"...대해 학습 하는 시간올 마련함 (2022.05.27.) . 인터넷중독 예방 교육올 통해 코로나로 인해 심각 해진 청소년 인터넷 중독 , 게임 중독   인터넷 범죄름 해결하기 위한 방법..."
202510817 ,컴퓨터과학과,2022,1학년,메타버스,2022,0,진로활동,...데이터틀 사용하고 장 치틀 학습시켜 이틀 이용해 게임올 만드는데 응용하는 활동올 함. '메타버스 세계에시 비즈니스 활동하기 (2022.11.09.) '에서 기업가정신올 가진 사람으로 신...
202510823 ,컴퓨터과학과,2023,2학년,메타버스,2022,1,진로활동,...매우 칭찬할 만함. 메타내 스의 주요 기업과 기대 전망올 주제로 자율 밤구 활동올 함. 메타버스의 기본 개념올 알고 메 타버스 관련 산업과 제품 출시로 인한 주가 상승 및 관련 주식의...
202510823 ,컴퓨터과학과,2023,2학년,메타버스,2022,1,자율활동,...메타버스의 주요 기업과 기대 전망을 주제로 자율 탐구 활동을 함...
202510823 ,컴퓨터과학과,2023,2학년,메타버스,2022,1,동아리활동,...다양한 산업과 상호작용하며 발전하고 있는 메타버스를 주제로 한 메타버스 엑스포를 견학함...
202510824 ,컴퓨터과학과,2021,2학년,플라스틱,2021,0,기타,...올 보 화학  : 화학 반장으로서 매시간 칠판울 깨끗이 닦고 수업에 적극적으로 참여함 . 플라스틱 아일랜드에 대한 다규먼터리블 시 청한 후 플라스틱올 대체할 수 있는 소재틀 찾아보면 중...
202510824 ,컴퓨터과학과,2022,3학년,코로나,2020,2,기타,...설명올 문자와 기호틀 이용하여 간단하게 나타엘 수 있는 다항식올 학습한 후 이틀 활용하여 코로나19 상황올 분석하여 발표함. 전염병의 정의에 대해 설명한 후 감염자와 완치자의 수치름 활...
202510824 ,컴퓨터과학과,2022,3학년,코로나,2021,1,기타,...설명올 문자와 기호틀 이용하여 간단하게 나타엘 수 있는 다항식올 학습한 후 이틀 활용하여 코로나19 상황올 분석하여 발표함. 전염병의 정의에 대해 설명한 후 감염자와 완치자의 수치름 활...
202510824 ,컴퓨터과학과,2022,3학년,플라스틱,2021,1,자율활동,...는 이에 대해 확실한 규제틀 해야 한다는 글을 작성하여 제출함. 또한 일상에 서 발견되는 플라스틱은 작게 분해되어 사라지지 암고 인간의 건강올 약화시키기 때문에 플라스틱 사용에 대한 규제...
202510827 ,컴퓨터과학과,2022,1학년,코로나,2020,2,독서활동상황,...보조름 맞추어 권는 것' 보면 사랑은 느린 걸음 이라는 독창적인 해석올 함. '인공지능과 코로나 시대 나의 진로름 찾아서 '라는 강의틀 듣고 인공지능의 발달로 확기적인 변화가 일어나켓지...
202510827 ,컴퓨터과학과,2022,1학년,코로나,2021,1,독서활동상황,...보조름 맞추어 권는 것' 보면 사랑은 느린 걸음 이라는 독창적인 해석올 함. '인공지능과 코로나 시대 나의 진로름 찾아서 '라는 강의틀 듣고 인공지능의 발달로 확기적인 변화가 일어나켓지...
202510827 ,컴퓨터과학과,2023,2학년,메타버스,2022,1,진로활동,...올 두어야 한다는 점에 동의한다는 내용의 소감문올 작성함 . 이와 관련하여 인 공지능이나 메타버스름 활용하 교육에 대한 교사들의 인식올 조사하고 교육활용 사례 들에 대한 주제 담구 환동올...
202510827 ,컴퓨터과학과,2023,2학년,챗GPT,2023,0,진로활동,...'챗 GPT 교육혁명 (정제영 외) '을 읽고... 인공지능 채팅 로봇에 대한 주제로...
202510839 ,컴퓨터과학과,2023,2학년,메타버스,2022,1,진로활동,...이해하없으며 도움 없이 문제름 풀어 방날출에 성공하는 등 우수한 문제해 결력올 보여 줍. 메타버스 체험올 하며 4차 산업 혀명 시대의 기술올 이해하고 기상의 세상올 경험 대학생 선배 멘토...
202510839 ,컴퓨터과학과,2024,3학년,규제,2024,0,기타,...은 인터넷올 사용하는 시간이 많은데 청소년들이 많이 시청하는 인터넷 방송은 공중파에 비해 규제가 약해서 청소년들이 비속어 사용에 노출되다고 보고 인터넷 방송인들이 정제년 언이놓 사용할...
202510843 ,컴퓨터과학전공,2022,2학년,해킹,2022,0,진로활동,...미래 사회 유망 직업알아보기 (2022.05. 26. )... 일상 속 해킹의 심각성올 함께 조사하엿는데...
202510843 ,컴퓨터과학전공,2023,3학년,해킹,2022,1,진로활동,"...진로 관련 신문 기사 스크랩 활동에서... 개인정보를 노린 메신저 사칭 공격, 해킹 등..."
202510845 ,컴퓨터과학과,2022,1학년,반도체,2021,1,기타,"...체득함. 대학연계 전공특강 '집직회로에서 AI까지' (2022.10.25 )에 참여함. 반도체 공학의 기초인 집 적회로와 반도체 소자에 대해 학습하고   전자기학, 디지털신호처리  센..."
202510845 ,컴퓨터과학과,2022,1학년,플라스틱,2021,1,동아리활동,...비닐보다 친환경적인가? 틀 주제로 진행한 환경 토론올 통해 친환경적 대안으로 생 분해성 플라스틱이 개발 적용되올 인식하고 이틀 보고서로 작성함. '지구환경보호름 위한 발명품' 이란 동영...
202510845 ,컴퓨터과학과,2022,1학년,메타버스,2022,0,진로활동,"...색함 . 공학의 종류와 기계 원리 학습음 통해 관심 분아의 지식올 확장함. 여명드림업스굴 메타버스 캠프(2022.08.25 )에 참가하여, 메타버스의 정의와 메타버스의 가지 세계인 VR,..."
